0,PSRJ,NAME,RAJ,e_RAJ_stat,DECJ,e_DECJ_stat,RAJD,DECJD,Gl,Gb,F0,F1,P0,P1,P1corr,e_P1corr_syst,EDOT,EDOTcorr,e_EDOTcorr_syst,OneMxi,PMRA,e_PMRA_stat,PMDEC,e_PMDEC_stat,PMTOT,e_PMTOT_stat,UsePM,PMRAatnfRef,PMref,Age,B_S,B_LC,sqEDOTD2,e_sqEDOTD2_syst,DM,e_DM_stat,DMatnfRef,S1400,S1400Ref,Type,ASSOC,PC2,PSR_Code,CHAR_Code,StartFinish,History,GalaMSPwho,GalaMSPwhen,PX,e_PX_stat,PXatnfRef,D3PC,e_D3PC_stat,D3PCref,D3PCmeth,DISTDM,NPEAK,RADLAG,e_RADLAG_stat,PKSEP,e_PKSEP_stat,PHI1,e_PHI1_stat,logWIDTH1,logWIDTH2,P2P1slope,e_P2P1slope_stat,DeltaCutoff,e_DeltaCutoff_stat,UNCERTAINP1P2,COMPLEX,PulseFraction,WHtests,YearsData,FGLname,Nellipses,SpectrumType,TSDC,SigAvg,Pivot_Energy,TSband,bfr,e_bfr_stat,G100,e_G100_stat,Gamma100,e_Gamma100_stat,Epeak,e_Epeak_stat,d,e_d_stat,LUMG,e_LUMG_stat,e_LUMG_syst,EFFG,e_EFFG_stat,e_EFFG_syst
173,J1741+1351,J1741+1351,17:41:31.1450625,2.9166666666666663e-08,+13:51:44.12663,4.111111111111111e-08,265.37977109375,13.862257397222223,37.88518206547441,21.64079800418088,266.8691628730708,-2.1519414131605647e-15,0.0037499999,3.02157693592718e-20,2.8011084516525145e-20,"(5.155323189437357e-22,8.322024853219511e-22)",2.267193425253603e+34,20969877438786339678054421188575232,"(3.859418416165108e+32,6.2300994133802174e+32)",0.9270352901978932,-8.98,0.02,-7.41,0.02,11.64,0.02,Y,abb+18,*,1966213207.982356,340600797.4283217,59456.126434515965,2520125846668488,"(1026135059351117.0,1292848759654926.0)",24.19871,0.00014,abb+18,0.28999999,sbm+22,"[ATNF,TIMED,PUB_LATMSP,EDOTD215]","GRS:4FGL_J1741.4+1354[aab+22],OPT:[zkk+19]",Y,R,mbr,"(54085.491257559618706,57965.875738239173689)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,Distances,CENBGTimed]",PKS-SWHL,2007,0.6,0.1,abb+18,2.180500030517578,"(0.40779998898506165,0.6514999866485596)",135,P,1.362,2,0.710163,"(0.002902,0.007339)",0.518565,"(0.003135,0.007376)",0.710162,"(0.002898,0.007338)",-1.192291554741539,-2.1351985624896397,*,*,*,*,Y,N,"( 0.145, 0.107, 0.068)","(0.7, 0.3, 85.7, 332.9, 86.0, 4.1, 538.8)",11.4,4FGL J1741.4+1354,1.0252820301868497,PLSuperExpCutoff4,241.10409545898438,15.02078914642334,1415.178466796875,1.9202868938446045,*,*,3.573275356161254e-12,4.672572008132536e-13,*,*,1904.283935546875,296.2900695800781,0.7374826073646545,0.23208558559417725,2032780022566855822699847470809088,"(2.6581525590406467e+32,2.6581525590406467e+32)","(6.892459043573182e+32,1.396197932953715e+33)",0.08966063503556049,"(0.011724418964135412,0.011724418964135412)","(0.03040084258713924,0.061582656221647235)"
174,J1741-2054,J1741-2054,17:41:57.28,*,-20:54:11.8,*,265.4886666666667,-20.903277777777777,6.42205170800277,4.906561479989057,2.417204499022818,-9.932406012243065e-14,0.4137010337372205,1.6999168404757925e-14,1.6999168404757925e-14,*,9.47823767383745e+33,*,*,*,-63,12,-89,9,109,11,*,asr+15,*,385559.97156917566,2683306885914.671,348.86326932259243,86081816699764528,"(7.833445319678573e+16,1.0760227087470568e+17)",4.7,0.1,crr+09,0.16,crr+09,"[ATNF,TIMED,PUB_LATR,EDOTD216]","GRS:4FGL_J1741.9-2054[aab+22],XRS:Swift_J174157.6-205411[crr+09],PWN:[rsc+10]",Y,GU,rx,"(54689.65949956978092,58707.659468189165306)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Distances,CENBGTimed]",*,*,*,0,*,0.3,"(0.1,0.7)",107,O,0.273,2,0.035188,"(0.005309,0.005304)",0.240284,"(0.005598,0.003258)",0.03521,"(0.001628,0.001568)",-0.8049938424620762,-1.048068362523156,*,*,*,*,N,N,"( 0.362, 0.328, 0.297)","(49.3, 1961.8, 10284.8, 7039.6, 481.1, 4.4, 19146.0)",11,4FGL J1741.9-2054,0.2651032514706381,PLSuperExpCutoff4,12750.435546875,112.79632568359375,1168.211181640625,11.655765533447266,0.8582351207733154,0.1262163370847702,1.185570253081636e-10,2.575734764365123e-12,0.9557960033416748,0.1540275514125824,843.9088134765625,19.881193161010742,1.395007610321045,0.054021045565605164,1276678395234819910563668961525760,"(2.773673611473255e+31,2.773673611473255e+31)","(7.092657751304555e+32,1.290863710737429e+34)",0.13469575665514322,"(0.0029263600543900257,0.0029263600543900257)","(0.07483097591952402,1.361923761735337)"
175,J1742-3321,J1742-3321,17:42:30.0,*,-33:21:30.0,*,265.625,-33.358333333333334,355.88254088199744,-1.7471233209875152,6.98,-6.2e-14,0.14326647564469913,1.2725675487064966e-15,1.2725675487064966e-15,*,1.7084680002461722e+34,*,*,*,*,0,*,0,*,0,*,*,*,1783597.0399443966,432041947190.66626,1352.4988426872019,>2.123884e+13,*,*,0,*,*,*,"[ATNF,DMM,DistLim,TIMED,PUB_LATG]",GRS:4FGL_J1742.3-3318[aab+22],N,GU,q,"(54681.0,58461.0)","[ATNF,LATDetected,4FGL,delDel,Distances,CENBGTimed]",*,*,*,0,*,<22.129999,"(0,0)",125,DMM,*,1,*,"(0.0,0.0)",*,"(0.0,0.0)",0.776159,"(0.013055,0.01304)",-0.8514411414469845,*,*,*,*,*,N,N,"( 0.300, 0.230, 0.170)","(0.0, 1.4, 70.6, 374.6, 195.4, 1.3, 611.7)",10.3,4FGL J1742.3-3318,1.2861681064944288,PLSuperExpCutoff4,270.2289123535156,15.950033187866211,2149.33447265625,0,*,*,1.4511672245809404e-11,2.6153152993951823e-12,*,*,1759.8304443359375,332.5886535644531,1.1751173734664917,0.3207753896713257,<8.503387e+35,*,*,<4.977200e+01,*,*
176,J1744-1134,J1744-1134,17:44:29.4110464,4.166666666666667e-09,-11:34:54.72003,2.083333333333333e-08,266.12254602666667,-11.581866675,14.793872727312745,9.179703285637082,245.42611964330703,-5.380345527400946e-16,0.0040699998,8.932409097411285e-21,7.112662248638465e-21,"(4.819371098216307e-23,4.379704091931762e-22)",5.213035527857634e+33,4164940096102749728642573147308032,"(2.8220645411360816e+31,2.5646100635586466e+32)",0.7962759174005808,18.802,0.003,-9.415,0.015,21.028,0.008,Y,rsc+21,*,7218696659.304796,192927750.47332838,26342.455578449553,36824875488904784,"(1.3375834786297416e+16,2139976386613136.0)",3.13849,0.00012,sbm+22,2.5999999,sbm+22,"[ATNF,TIMED,PUB_LATMSP,EDOTD216]",GRS:4FGL_J1744.4-1135[aab+22],Y,R,mr,"(53374.417907293802411,57963.891586981302414)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",PKS-SSS,1997,2.44,0.05,rsc+21,0.395,"(0.01100000000000001,0.1)","rhc+16,rsc+21",P,0.148,2,0.81162,"(0.002946,0.002594)",0.726605,"(0.021529,0.017541)",0.811624,"(0.002908,0.002545)",-0.8118190055809617,-0.8195393321465794,*,*,*,*,Y,N,"( 0.540, 0.315, 0.180)","(6.8, 111.2, 1009.5, 1163.2, 113.8, 2.5, 2364.8)",11.4,4FGL J1744.4-1135,0.44796547392540814,PLSuperExpCutoff4,3125,55.69379425048828,1011.0120849609375,3.240816593170166,0.47870317101478577,0.23651383817195892,3.708573725891284e-11,1.397550044440754e-12,0.4672565758228302,0.47401222586631775,1022.7100219726562,47.022377014160156,1.0394600629806519,0.08171055465936661,692329463061424339583115569659904,"(2.6089951107459816e+31,2.6089951107459816e+31)","(3.8023208902248907e+31,3.9491954630646855e+32)",0.13280735559190526,"(0.005004752215487361,0.005004752215487361)","(0.007293871046736382,0.07575615861355274)"
177,J1744-7619,J1744-7619,17:44:00.4823544,1.1029166666666666e-05,-76:19:14.71396,3.4730555555555554e-06,266.00200981000006,-76.32075387777778,317.1077398757378,-22.458562222612926,213.3322367426875,-4.401809129730453e-16,0.0046899999,9.672043322114516e-21,>4.2031e-21,"(*,*)",3.707212069983724e+33,>2.2201e+33,"(*,*)",>0.401,-18.48,1.17,-2.97,0.99,18.717139204483146,1.165808949478106,Y,cpw+18,LAT,7682235389.517945,215505687.95951355,19230.25115729762,>2.153433e+15,*,-9,0,*,<0.023,cpw+18,"[ATNF,NEWMSP,DistLim,TIMED,PUB_LATMSP,PUB_LATG]",GRS:4FGL_J1744.0-7618[aab+22],N,GU,mq,"(54724.237660011203843,58020.801309907008545)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,Distances,CENBGTimed]",E@H-Fermi,2014,*,0,*,<1.500000,"(0,0)",120,O,*,2,*,"(0.0,0.0)",0.343322,"(0.007734,0.007285)",0.391404,"(0.007126,0.006958)",-0.5317615371479099,-1.1743224309262652,*,*,*,*,N,N,"( 0.505, 0.405, 0.105)","(3.3, 23.7, 346.6, 816.3, 353.0, 5.9, 1580.8)",11.4,4FGL J1744.0-7618,0.294586828502294,PLSuperExpCutoff4,4027.3388671875,63.27223205566406,1243.108154296875,1.9789644479751587,1.0395694971084595,0.2514019310474396,1.973026776680431e-11,6.230308695169551e-13,1.0235942602157593,0.22120659053325653,1775.2491455078125,64.0054702758789,0.8658642768859863,0.0660983994603157,<5.311623e+33,*,*,<1.432781e+00,*,*
178,J1745+1017,J1745+1017,17:45:33.8375475,4.166666666666667e-08,+10:17:52.51120,1.6305555555555554e-07,266.39098978124997,10.297919777777778,34.86930561932157,19.253686013172242,377.0554701159272,-3.9178188869797727e-16,0.0026499999,2.52e-21,2.0518855194778857e-21,"(2.4118573958251594e-22,2.436892956802045e-22)",5.831890189809996e+33,4352865927426360954195301598494720,"(5.11650956178589e+32,5.1696199518714055e+32)",0.8142402855070975,2.3,0.08,-8.35,0.25,8.660975695613052,0.24195813558706916,Y,bgc+13,NRT,16660127723.459473,82686841.53510699,40901.90634845403,4123418655555270,"(2019633627210744.8,7330522054320480.0)",23.9711,0.0003,sbm+22,0.50999999,sbm+22,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1745.5+1017[aab+22],N,RUP,mbwr,"(55231.333459183625269,57922.026470902375276)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,PTC,PTC_LAT,CENBGTimed]",EFF-Fermi,2012,*,0,*,1.214,"(0.48560000000000003,0.48560000000000003)","sbm+22,ymw17",DM,1.214,1,0.988271,"(0.002596,0.005789)",*,"(0.0,0.0)",0.988104,"(0.002124,0.005736)",-0.6164342064158765,*,*,*,*,*,N,N,"( 0.520, 0.405, 0.285)","(0.4, 2.1, 53.0, 213.1, 69.3, 2.6, 357.3)",7.4,4FGL J1745.5+1017,0.2702781215380452,PLSuperExpCutoff4,678.4960327148438,25.688323974609375,1465.150634765625,0.9136859774589539,*,*,7.599385530576708e-12,6.097244562540405e-13,*,*,1802.4859619140625,187.43563842773438,0.7965981364250183,0.14004915952682495,1340070221920808963640497092427776,"(1.0751837554698844e+32,1.0751837554698844e+32)","(8.576449420293179e+32,1.2864674130439761e+33)",0.22978317120276034,"(0.018436282585507908,0.018436282585507908)","(0.14706122956976664,0.22059184435464985)"
179,J1746-3239,J1746-3239,17:46:54.9568752,6.633333333333334e-05,-32:39:37.26176,0.00038540444444444446,266.72898698,-32.66035048888889,356.9617012645924,-2.1725681475645797,5.011487659135877,-1.6482545646705423e-13,0.1995415469450499,6.562827007944997e-15,6.562827007944997e-15,*,3.2609991762904013e+34,*,*,*,*,0,*,0,*,0,*,*,*,481698.6042095122,1157911453161.758,1341.5907798844719,>2.918440e+13,*,*,0,*,<0.034235999,Pletsch_et_al,"[ATNF,DMM,DistLim,TIMED,PUB_LATG]",GRS:4FGL_J1746.8-3239[aab+22],Y,GU,q,"(54710.6577696,56558.6557204)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,<22.190001,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.132754,"(0.008513,0.008131)",0.623293,"(0.005477,0.005089)",-1.0974860308458538,-0.9105960073224156,*,*,*,*,N,N,"( 0.380, 0.315, 0.245)","(4.6, 45.9, 463.8, 1014.8, 464.5, 25.5, 1998.8)",11.4,4FGL J1746.8-3239,0.3840876888518905,PLSuperExpCutoff4,1790.9393310546875,42.064369201660156,1865.726806640625,1.0647944211959839,0.6451087594032288,0.28338727355003357,5.134184744015613e-11,2.8687592665971318e-12,1.107222557067871,0.37243369221687317,1362.108154296875,111.69432830810547,0.889016330242157,0.08708848804235458,<3.024808e+36,*,*,<9.275710e+01,*,*
180,J1747-2958,J1747-2958,17:47:15.99592408,0.00024137083333333336,-29:58:08.50364173,0.001825086111111111,266.8166496836667,-29.969028789369442,359.3036499007065,-0.8428539373119353,10.118443234566149,-6.253885725801986e-12,0.09882943223754491,6.108330710875385e-14,6.108330710875385e-14,*,2.498177989525542e+36,*,*,*,12.9,1.8,*,0,*,0,*,hgc+09,*,25632.84244328287,2486094456715.4053,23708.465379703008,5574611489347774,"(1416688457003670.0,2286461743677798.0)",101.5,0.1,sjk+21,0.25,cmgl02,"[ATNF,TIMED,PUB_LATR,EDOT36,EDOTD215]","GRS:4FGL_J1747.2-2957[aab+22],PWN:G359.23-0.82[gvc+04],GRS:1AGL_J1746-3017",Y,R,rx,"(54690.19414,60102.36615)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Distances,CENBGTimed]",*,*,*,0,*,4.75,"(0.75,0.75)",50,X,2.52,3,0.156396,"(0.005073,0.005081)",0.391866,"(0.004129,0.003659)",0.15639,"(0.003175,0.003197)",-1.309520223017707,-1.3085884506042695,*,*,*,*,N,N,"( 0.495, 0.280, 0.110)","(182.3, 1043.8, 2667.0, 2285.3, 636.3, 12.6, 6548.1)",11.1,4FGL J1747.2-2957,0.41180160325631565,PLSuperExpCutoff4,1239.96484375,34.92195129394531,2926.759765625,1.2914398908615112,-0.047613270580768585,0.18580982089042664,1.591247272836327e-10,1.145045430001046e-11,0.6211693286895752,0.5394027233123779,525.8779296875,119.32203674316406,0.6752921938896179,0.06421902775764465,429572624558368091932482755008397312,"(3.0911611224782185e+34,3.0911611224782185e+34)","(1.2494494620118742e+35,1.4636407983567662e+35)",0.1719543708893029,"(0.01237366246696176,0.01237366246696176)","(0.05001442920602994,0.058588331355635036)"
181,J1747-4036,J1747-4036,17:47:48.71676046,0,-40:36:54.82467537,1.388888888888889e-09,266.9529865019167,-40.615229076491666,350.2077172619592,-6.412006568573467,607.6775390659774,-4.855702243178084e-15,0.00165,1.33e-20,1.2969482962487495e-20,"(5.284934647216757e-22,3.3317945460763562e-21)",1.1648901378758202e+35,113980502436080934799017752368513024,"(4.644591524380122e+33,2.928101432215775e+34)",0.9751490949238717,-1.41,0.15,-2.3,0.5,2.7,0.5,Y,aab+21a,*,1965464993.2816832,149892877.3886058,307166.52421327255,531425054911376.25,"(260289822813735.34,944755653175780.5)",152.9407,0.0008,sbm+22,1.506,sbm+22,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOT35]",GRS:4FGL_J1747.7-4037[aab+22],Y,RUP,mr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,PTC,PTC_LAT,CENBGTimed]",PKS-Fermi,2009,0.1,0.7,aab+21a,7.149,"(2.8596000000000004,2.8596000000000004)","sbm+22,ymw17",DM,7.149,1,0.877284,"(0.011611,0.013353)",*,"(0.0,0.0)",0.87719,"(0.010722,0.0127)",-1.081658106769384,*,*,*,*,*,N,N,"( 0.170, 0.140, 0.100)","(3.7, 13.9, 92.6, 139.6, 48.7, 0.4, 320.0)",11.4,4FGL J1747.7-4037,0.26642957975882436,PLSuperExpCutoff4,626.5040283203125,24.66046142578125,1101.5869140625,1.7672559022903442,*,*,1.3376699921352486e-11,1.080152677371271e-12,*,*,823.6156005859375,181.01309204101562,0.6269780993461609,0.12224241346120834,81799619675067254843713384710406144,"(6.605222418044803e+33,6.605222418044803e+33)","(5.235175659204305e+34,7.85276348880646e+34)",0.7022088780340183,"(0.0567025353145271,0.0567025353145271)","(0.4494136819417717,0.6741205229126579)"
182,J1748-2815,J1748-2815,17:48:30.0,*,-28:15:30.0,*,267.125,-28.258333333333333,0.9073732758710983,-0.18913499470098397,9.98,-3.5e-13,0.1002004008016032,3.5140421122806736e-15,3.5140421122806736e-15,*,1.378981126920205e+35,*,*,*,*,*,*,*,*,*,*,*,*,451747.2388194821,600414834953.4373,5493.988646241724,>7.424778e+13,*,*,*,*,*,*,"[DMM,DistLim,TIMED,PUB_LATG,EDOT35]",*,N,GU,q,"(54681.0,57848.0)","[LATDetected,delDel,Distances,CENBGTimed]",*,*,*,*,*,<19.950001,"(0,0)",125,DMM,*,1,*,"(0.0,0.0)",*,"(0.0,0.0)",0.624731,"(0.027786,0.020472)",-0.5698669278044827,*,*,*,*,*,N,N,"( 0.570, 0.450, 0.320)","(0.0, 10.9, 22.4, 102.9, 236.1, 14.3, 369.6)",11.4,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"(*,*)","(*,*)",*,*,*
183,J1757-2421,B1754-24,17:57:29.3226658,*,-24:21:54.68121,*,269.37217777416663,-24.365189225,5.283632295500285,0.05544635199061714,4.271536452340374,-2.3232787908845556e-13,0.23410779965417364,1.2733069044024918e-14,1.2733069044024918e-14,*,3.9178263369856037e+34,*,*,*,*,0,*,0,*,0,*,ymw+17,*,291283.4426913356,1746979032306.7769,1253.3857785424518,1613952229993679,"(790507214690781.2,2869248408877652.0)",179.454,0.011,hlk+04,7.1999998,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOTD215]",GRS:4FGL_J1757.9-2419[aab+22],N,R,r,"(54596.163170199228816,58229.147732699228825)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Polar,CENBGTimed]",*,*,*,0,*,3.124,"(1.2496,1.2496)","hlk+04,ymw17",DM,3.124,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"(nan, nan, nan)","(3.4, 1.0, 1.7, 34.6, 3.2, 6.9, 39.3)",9.7,4FGL J1757.9-2419,1.0166296077704098,PowerLaw,55.053382873535156,6.63846492767334,3946.96240234375,0,*,*,2.4543523463593786e-11,5.734059060902297e-12,*,*,*,*,0.08523810654878616,0.19107896089553833,28659635730974988099888456574959616,"(6.695698936182549e+33,6.695698936182549e+33)","(1.8342166867823992e+34,2.751325030173596e+34)",0.7315187878650554,"(0.17090341327722694,0.17090341327722694)","(0.46817202423363546,0.7022580363504525)"
184,J1757-6032,J1757-6032,17:57:45.4,0.1,-60:32:12.0,0.1,269.4391666666666,-60.53666666666666,332.98389854663736,-17.18223522228546,343.35,0.0,0.00291,0.0,<2.9560e-22,"(2.21912052343255e-22,5.03406746398247e-22)",0.0,<nan,"(*,*)",<-inf,*,*,*,*,*,*,*,*,*,*,*,*,*,*,62.900002,*,*,*,*,"[NEWMSP,TIMED,PUB_LATMSP]",*,N,RU,mbr,"(54681.0,59774.0)","[LATDetected,GalaMSPs,Distances,CENBGTimed]",MK-TRAPUM-Fermi,2021,*,*,*,3.490000009536743,"(1.3960000038146974,1.3960000038146974)",ymw17,DM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4FGL J1757.7-6032,0.13072180239039638,*,487.0907897949219,*,*,*,*,*,4.365046518683968e-12,4.4487181408321697e-13,*,*,*,*,*,*,6361381452511941977914319860400128,"(6.4833199250933594e+32,6.4833199250933594e+32)","(4.0712841296076435e+33,6.106926194411462e+33)",*,*,*
185,J1801-2451,B1757-24,18:00:59.5628325,4.091666666666667e-06,-24:50:37.34977,0.00016040166666666668,270.24817846875,-24.843708269444445,5.265584293522625,-0.8735316691175343,8.00309498414436,-5.729537626871727e-12,0.12495165957435074,8.945479673672155e-14,8.945479673672155e-14,*,1.8102446969015887e+36,*,*,*,-11,9,-1,15,11,10,*,zbcg08,*,22129.49000195162,3382875656991.5728,15962.63812994,7402972346581117,"(3625945639141772.0,1.3160839727255328e+16)",291.55,0.05,pkj+13,1.46,jvk+18,"[ATNF,TIMED,PUB_LATR,EDOT36,EDOTD215]","GRS:4FGL_J1801.2-2450[aab+22],SNR:G5.4-1.2[fk91],XRS:PWN[kggl01]",Y,R,r,"(54468.497197530358942,58308.921758077233942)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Polar,CENBGTimed]",*,*,*,0,*,3.803,"(1.5212,1.5212)","pkj+13,ymw17",DM,3.803,2,0.118148,"(0.006553,0.005418)",0.495113,"(0.007497,0.006607)",0.118153,"(0.006526,0.005378)",-1.5227953025952394,-1.578959982465948,*,*,*,*,N,N,"( 0.120, 0.090, 0.060)","(6.1, 126.3, 369.8, 491.9, 69.7, 0.9, 1113.7)",9.7,4FGL J1801.2-2450,1.1933048714236159,PLSuperExpCutoff4,367.7117919921875,18.73378562927246,2077.7158203125,0.47301793098449707,*,*,3.1913558601326386e-11,4.1418374806256875e-12,*,*,699.2679443359375,465.7061462402344,0.4576368033885956,0.11731009930372238,55225491590260814348089203814825984,"(7.167330156186791e+33,7.167330156186791e+33)","(3.5344314617766933e+34,5.301647192665039e+34)",0.03050719700203219,"(0.003959315648571919,0.003959315648571919)","(0.01952460608130061,0.029286909121950908)"
186,J1803-2149,J1803-2149,18:03:09.61487996,4.166666666666667e-09,-21:48:56.17497906,1.3888888888888888e-07,270.7900619998333,-21.81560416085,8.144243730723748,0.189841735160815,9.404324504802156,-1.7247744230495017e-12,0.1063340593457156,1.9501907421938376e-14,1.9501907421938376e-14,*,6.403532919314473e+35,*,*,*,*,0,*,0,*,0,*,*,*,86383.00602554725,1457095261784.3735,11156.179280789689,>1.336265e+14,*,*,0,*,<0.023838,Pletsch_et_al,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT35]",GRS:4FGL_J1803.1-2148[aab+22],Y,GU,q,"(54682.,58888.)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,<21.830000,"(0,0)",125,DMM,*,3,*,"(0.0,0.0)",0.379275,"(0.004225,0.0047)",0.092148,"(0.002895,0.002398)",-1.415754174197633,-1.4174771699553046,*,*,*,*,N,N,"( 0.470, 0.335, 0.100)","(3.2, 82.4, 695.5, 1622.5, 1157.1, 110.0, 3592.7)",11.3,4FGL J1803.1-2148,0.5199530952101168,PLSuperExpCutoff4,1246.6627197265625,35.017486572265625,2383.59912109375,0.24408233165740967,0.3112421929836273,0.2891620993614197,8.921494792923923e-11,6.84729313180088e-12,1.1784287691116333,0.475870817899704,1336.08740234375,264.7415771484375,0.576330840587616,0.07926144450902939,<5.086942e+36,*,*,<7.943962e+00,*,*
187,J1803-6707,J1803-6707,18:03:04.23533914,0.1,-67:07:36.1576501,0.1,270.7676472464167,-67.1267104583611,326.84540733758615,-20.344404554460656,468.46771214884967,-4.053621021678183e-15,0.0021299999,1.8470719628315167e-20,1.7554778938462944e-20,"(1.776795516624047e-22,4.956495767006345e-22)",7.496914258907468e+34,71716048537141632331764078395523072,"(7.25869314318707e+32,2.024863384761525e+33)",0.9504112071276255,-8.432,0.196,-6.492,0.225,10.641648744438053,0.2072674618083194,Y,*,gaia_dr3,1826958897.2740629,200698859.01800847,191183.70510544808,6435699331477308,"(3356285003714332.5,2633479970974694.0)",38.400002,0.003,*,*,*,"[NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",*,N,RU,rmbk,"(59019.821027698818167,59477.325347034755669)","[LATDetected,PM,GalaMSPs,Distances,Distances,CENBGTimed]",MK-TRAPUM-Fermi,2020,*,*,*,1.840000033378601,"(0.28999999165534973,0.8199999928474426)",138,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4FGL J1803.1-6708,0.35028774821141295,*,473.0164794921875,*,*,*,*,*,4.778830543089585e-12,4.859111160313012e-13,*,*,*,*,*,*,1935837944089635244361612089360384,"(1.968358508188895e+32,1.968358508188895e+32)","(5.6212257832795955e+32,2.109889469173542e+33)",0.025821796505002936,"(0.002625558249982901,0.002625558249982901)","(0.007498052650929987,0.02814343870435325)"
188,J1805+0615,J1805+0615,18:05:42.39938906,4.166666666666666e-06,+6:15:18.58749390,2.7777777777777776e-07,271.4266641210833,6.25516319275,33.35081613087263,13.005491278904483,469.72472457412863,-5.02319950634e-15,0.0021299999,2.2766359344916084e-20,1.8588799789619658e-20,"(2.5729740957290125e-21,2.6115583732034032e-21)",9.315015556571184e+34,75940305066370476861946833680728064,"(1.0511299275310977e+34,1.066892654739591e+34)",0.8165029598274653,8.7,1.3,12.8,2.9,15,3,Y,drc+21,*,1482241629.0965142,222817752.19001076,212253.93923705094,1609162421338531.2,"(788161185961729.6,2860733193490724.0)",64.883,0,drc+21,0.36000001,drc+21,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J1805.6+0615[aab+22],N,RUP,mbwr,"(56469.176,57382.693)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",AO-Fermi,2013,*,0,*,3.885,"(1.554,1.554)","drc+21,ymw17",DM,3.885,2,0.846616,"(0.035446,0.083701)",0.430061,"(0.038948,0.083486)",0.843766,"(0.027687,0.083086)",-0.5934940716002515,-0.8477888739442451,*,*,*,*,N,N,"( 0.600, 0.560, 0.520)","(1.3, 19.4, 33.3, 122.9, 46.6, 4.3, 200.5)",11,4FGL J1805.6+0615,0.051769474257885036,PLSuperExpCutoff4,354.0487976074219,18.368619918823242,1668.1737060546875,0.3027518689632416,*,*,5.266558023020451e-12,5.427819652070731e-13,*,*,2046.5362548828125,245.22377014160156,0.9005383253097534,0.2004304677248001,9510878314195984803056197484675072,"(9.802100726242365e+32,9.802100726242365e+32)","(6.08696212108543e+33,9.130443181628148e+33)",0.10210265625897566,"(0.01052290322728186,0.01052290322728186)","(0.06534570000574443,0.09801855000861666)"
